what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1388928167996
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1388928167996
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1388928167996
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1388928167996
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1388928167998
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1388928167999
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1388928168000
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1388928168001
os,sysinfo,,,"win32",1388928168012
arch,sysinfo,,,"x86_64",1388928168012
ws,sysinfo,,,"win32",1388928168012
locale,sysinfo,,,"en_US",1388928168012
processors,sysinfo,,,"4",1388928168012
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1388928168012
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1388928168012
java.specification.name,sysinfo,,,"Java Platform API Specification",1388928168012
java.specification.vendor,sysinfo,,,"Oracle Corporation",1388928168012
java.specification.version,sysinfo,,,"1.7",1388928168012
java.vendor,sysinfo,,,"Oracle Corporation",1388928168012
java.version,sysinfo,,,"1.7.0_45",1388928168012
java.vm.info,sysinfo,,,"mixed mode",1388928168012
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1388928168012
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1388928168012
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1388928168012
java.vm.specification.version,sysinfo,,,"1.7",1388928168012
java.vm.vendor,sysinfo,,,"Oracle Corporation",1388928168012
java.vm.version,sysinfo,,,"24.45-b08",1388928168012
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1388928168050
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1388928168064
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1388928168169
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1388928168348
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1388928168567
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1388928168826
started,bundle,com.android.ide.eclipse.base,22.3.0.v201310242005-887826,"com.android.ide.eclipse.base",1388928170069
started,bundle,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.adt",1388928170433
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1388928170807
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1388928170827
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1388928170830
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1388928170833
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1388928170913
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1388928170924
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1388928171016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928171509
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1388928171876
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1388928171976
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1388928172140
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1388928172225
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1388928172475
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1388928172480
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1388928172483
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1388928172485
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1388928172548
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1388928172990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928398493
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1388928398863
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1388928398930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388928399027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388929697765
started,bundle,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms",1388929698214
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1388929698420
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1388929698475
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1388929698517
started,bundle,com.android.ide.eclipse.traceview,22.3.0.v201310242005-887826,"com.android.ide.eclipse.traceview",1388929703584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388929706376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1388929716528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388929784587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1388929784600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388929786097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388929816398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388929820250
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1388930033044
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1388930033217
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1388930033414
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1388930034658
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1388930034686
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1388930034748
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1388930034760
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1388930034783
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1388930034791
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1388930034796
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1388930034812
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1388930034898
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1388930034901
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1388930035269
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1388930035641
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1388930037017
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1388930037110
error,log,,,"Failed to load properties file for project 'HellowWorld'",1388930037272
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1388930039258
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1388930039296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388930039613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1388930039629
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1388930042270
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1388930042393
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1388930042574
opened,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1388930043291
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1388930043494
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388930044202
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1388930044443
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1388930044527
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388930044574
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1388930045346
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1388930045888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388930069096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388930081867
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388930084849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388930087811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388930098467
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1388930121643
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388930125866
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1388930127055
started,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1388930129482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388930131043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388930154482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388930158081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388931089625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388931089884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388931090973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388931093315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388931096520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388931100541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388931100599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388931100611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388931114703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388931115695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388933671269
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388933680633
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1388933690563
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1388933697694
